Dy,BART,BARTp,BARTpadj,CCT,CCTn,CCTnadj,CCTr,CCTradj,DFEss,DFEr,DFD,DFDr,LOT,LOTr,LOTcv,MT,MTr,VRTTT,GABS,SOEP,SOEPdri,SOEPfin,SOEPrec,SOEPocc,SOEPhea,SOEPsoc,Deth,Dinv,Dgam,Dhea,Drec,Dsoc,Deth_r,Dinv_r,Dgam_r,Dhea_r,Drec_r,Dsoc_r,Deth_b,Dinv_b,Dgam_b,Dhea_b,Drec_b,Dsoc_b,PRI,PRIw,BIS1att,BIS1mot,BIS1ctr,BIS1com,BIS1per,BIS1ins,BISa,BISm,BISn,BIS,SStas,SSexp,SSdis,SSbor,SSSV,age,sex,loc,ses,NUM,gen_valence,gen_arousal,gen_arouspos,gen_arousneg,gen_happy,gen_afraid,gen_sad,gen_angry,gen_motivat,gen_concentr,gen_timepr,gen_tired,pre_valence,pre_arousal,pre_arouspos,pre_arousneg,pre_happy,pre_afraid,pre_sad,pre_angry,pre_motivat,pre_concentr,pre_timepr,pre_tired,mid1_valence,mid1_arousal,mid1_arouspos,mid1_arousneg,mid1_happy,mid1_afraid,mid1_sad,mid1_angry,mid1_motivat,mid1_concentr,mid1_timepr,mid1_tired,mid2_valence,mid2_arousal,mid2_arouspos,mid2_arousneg,mid2_happy,mid2_afraid,mid2_sad,mid2_angry,mid2_motivat,mid2_concentr,mid2_timepr,mid2_tired,post_valence,post_arousal,post_arouspos,post_arousneg,post_happy,post_afraid,post_sad,post_angry,post_motivat,post_concentr,post_timepr,post_tired,ABCTEU_OS,ABCTEU_CS,ABCTEU_DEV,ABCTEU_BIC,ABCT4P_OS,ABCT4P_PW,ABCT4P_LA,ABCT4P_CS,ABCT4P_DEV,ABCT4P_BIC,ABCT6P_OSg,ABCT6P_OSl,ABCT6P_PWg,ABCT6P_PWl,ABCT6P_LA,ABCT6P_CS,ABCT6P_DEV,ABCT6P_BIC,ABCTRN_DEV,MPLEU_OS,MPLEU_CS,MPLEU_DEV,MPLEU_BIC,MPL4P_OS,MPL4P_PW,MPL4P_LA,MPL4P_CS,MPL4P_DEV,MPL4P_BIC,MPL6P_OSg,MPL6P_OSl,MPL6P_PWg,MPL6P_PWl,MPL6P_LA,MPL6P_CS,MPL6P_DEV,MPL6P_BIC,MPLRN_DEV,CCTEU_OS,CCTEU_CS,CCTEU_DEV,CCTEU_BIC,CCT3P_OS,CCT3P_PW,CCT3P_LA,CCT3P_DEV,CCT3P_BIC,CCT4P_OS,CCT4P_PW,CCT4P_LA,CCT4P_CS,CCT4P_DEV,CCT4P_BIC,CCT6P_OSg,CCT6P_OSl,CCT6P_PWg,CCT6P_PWl,CCT6P_LA,CCT6P_CS,CCT6P_DEV,CCT6P_BIC,CCTRN_mp,CCTRN_DEV,CCTRN_BIC,BARTRN_pm,BARTRN_DEV,BARTRN_BIC,BART1_OS,BART1_alpha,BART1_mu,BART1_LA,BART1_CS,BART1_DEV,BART1_BIC,BART3_OS,BART3_alpha,BART3_mu,BART3_CS,BART3_DEV,BART3_BIC
28,35.63,35.63,39.86,648,648,202,0.28337254,0.31091803,21.75,0.62,0.5,0.5,0.4,0.4,0.32,0.732587064676617,0.732587064676617,10.22,0,3,2,1,4,4,2,2,1,2.5,1,1.375,1.5,3.875,4.75,2.5,5,4.5,3.75,2,1.5,2.75,2.5,1,2.25,4,4,15,9,9,8,12,7,4,13,16,20,49,14,14,14,13,55,23,0,0,5,2,60,30,42,30,70,79,30,30,80,51,79,20,70,30,69,10,70,0,10,0,100,100,0,30,89,27,61,0,72,0,0,0,100,100,0,0,61,37,41,30,54,0,0,0,66,41,0,67,68,23,51,0,59,0,0,0,13,15,0,98,1.0343915,0.14786209,41.400936,49.224982,0.84014515,1.3439547,1.5316243,0.28935473,36.602273,52.250365,0.30589819,1.9108112,1.9878211,1.4298169,6.3595057e-4,5.0475197,31.114101,54.586239,69.314718,0.80723,1.5788376,22.994481,31.37379,0.31350919,9.802943,0.75636434,10,19.346809,36.105428,0.36688582,1.0482332,6.2560445,9.9578291,0.031193575,9.9961444,12.897876,38.035805,91.495428,7.3423101e-10,4.1365667,223.88097,232.7426,0.061804915,0.32708576,0.50547241,166.37779,179.67024,0.061832486,0.32714203,0.50544622,10,166.37779,184.10106,0.053957215,0.10761805,0.54350151,1.3459234e-11,0.73845516,9.9999999,165.90423,192.48913,0.96429195,207.07828,211.5091,0.95235326,683.35776,686.75896,1.8771833,0.56711228,0.57011317,0.056762207,5.4852953,167.4617,184.46769,0.45637722,337.54154,339.59979,0.12375865,163.03732,176.64211
34,37.4,37.4,41.25,360,360,232,0.16340504,0.19675281,20.62,0.38,0.625,0.625,0.38,0.38,0.36,0.728855721393035,0.728855721393035,7.62,0,3,1,1,4,4,6,8,2.75,2.75,1,2.75,1.75,3.5,3,2.75,3.25,3.75,3.75,2.125,3.5,3,2.5,1.875,2.25,3.5,2,12,8,14,14,12,10,4,12,24,26,62,15,15,17,16,63,23,0,0,6,3,79,5,53,19,70,73,12,4,77,75,11,10,68,2,55,0,57,10,0,0,80,83,9,90,41,41,39,43,56,20,37,57,67,88,5,89,76,16,60,6,57,14,12,0,80,83,11,79,73,16,63,16,69,0,0,4,30,61,5,100,1.3767217,0.0057255633,65.61264,73.436686,1.0431358,2.7447992,6.1890572,0.014637112,45.78045,61.428542,0.73822029,1.0741,2.6315313,2.7980451,1.0659452,0.07361263,45.692025,69.164163,69.314718,0.2020441,0.012445753,91.494787,99.874096,0.10001946,0.10335989,3.3992225,8.9832973,49.399694,66.158313,0.11184335,0.05716413,3.5158456,5.2671015e-6,9.8068886,9.9999876,41.68797,66.825898,91.495428,0.15142878,5.4319044,256.59766,265.4593,0.038622284,0.19008774,0.73775341,237.01975,250.3122,0.092574559,0.63642353,0.47168209,5.1300045,236.63997,254.36324,0.073980465,0.38035329,0.81866671,0.73845707,0.91855936,4.438108,236.15933,262.74423,0.8955241,269.18833,273.61915,0.97251556,476.34874,479.74993,0.72826242,597.51961,603.00012,5.6853187,9.6463107,151.3669,168.37289,0.5429128,650.49223,656.51903,0.12629763,152.36702,165.97181
35,53.6,53.6,66.36,427,427,159,0.1994017,0.21487907,18.75,0.62,0.625,0.625,0.38,0.38,0.32,0.7313432835820894,0.7313432835820894,8.07,1,4,2,3,6,8,6,4,3,2,2,4.375,4.375,3.375,3,3,4.25,2.375,3,1.75,3.625,2.75,2,1.875,2.375,2.875,5,31,11,18,17,11,10,7,18,28,28,74,17,19,18,16,70,25,0,0,7,1,70,20,60,39,69,70,40,11,77,69,93,64,64,21,31,29,71,60,9,19,83,77,29,41,41,67,43,57,40,58,61,61,64,80,61,38,37,41,39,64,39,69,35,39,65,67,62,58,41,42,34,28,64,36,36,33,48,80,70,77,1.4337086000000001,0.011508516,54.57137,62.395416,1.3982151,0.72733514,2.7909237,0.018624703,43.758888,59.40698,0.96734545,1.4327843,1.0602761,0.69102757,0.32765051,0.15542835,40.024723,63.496861,69.314718,0.36041855,1.9753216,70.865916,79.245226,0.50375409,0.42371416,1.5371394,6.5882165,23.753727,40.512346,0.76596104,1.4022505,0.3822976,1.0314234,0.11566759,10,5.0922276,30.230156,91.495428,0.29458189,10,254.05232,262.91396,0.18477189,0.40704685,0.32327101,183.32242,196.61487,0.18474661,0.40697601,0.32329667,10,183.32242,201.04569,0.10931536,0.57682414,0.54987292,0.067751953,1.1206962,10,172.4015,198.9864,0.9426112,199.0837,203.51452,0.9775437,612.4644,615.8656,0.85966536,62.697778,63.203575,1.849589,9.8388496,117.49566,134.50165,0.98110322,36.731614,37.041651,0.10505144,119.17573,132.78052
27,39.73,39.73,43.81,145,145,1,0.067118352,0.001059322,36.62,0.38,0.375,0.375,0.46,0.46,0.32,0.697761194029851,0.697761194029851,6.2,1,6,3,2,1,4,1,6,1,1,1,1.125,1.5,3.25,3.375,2.5,4,4.5,3.375,1.625,1.25,1.25,1,1,1.875,2.75,3,21,7,8,10,8,5,4,11,13,18,42,13,15,12,12,52,27,1,0,3,2,80,20,40,10,80,10,20,10,90,79,70,10,70,29,60,9,71,0,1,1,99,80,29,30,39,40,40,59,41,0,1,10,70,59,60,0,70,60,40,0,69,0,1,0,88,80,69,10,80,9,69,19,60,0,0,0,70,80,40,20,1.1386101,0.27709656,18.734502,26.558548,1.0757211,1.0295894,1.3676376,0.44744066,14.556296,30.204388,1.2360579,1.0443254,0.895113,1.110146,3.0888272,0.27973711,11.496607,34.968745,69.314718,0.8427844,1.3626853,23.156718,31.536028,0.55270306,10,0.84926194,3.2307654,18.234941,34.99356,0.42389835,0.83115816,6.3582165,0.25671682,0.2619818,10,13.943737,39.081666,91.495428,0.54986105,10,185.55136,194.41299,0.62735367,10,1.0053722,178.24918,191.54163,0.62735347,10,1.0053728,10,178.24918,195.97245,0.21754844,0.55520284,3.118682,0.10679538,2.756083,10,112.50744,139.09235,0.71077146,245.39075,249.82157,0.96837578,656.80325,660.20445,0.91098537,1204.4199,1208.0691,3.4797204,7.1897982,174.42019,191.42618,0.22950846,6411.7073,6425.5046,0.083990994,174.8865,188.49129
33,47.97,47.97,58.82,660,660,151,0.27766788,0.18347631,17.25,0.25,0.625,0.625,0.62,0.62,0.4,0.7487562189054725,0.7487562189054725,9.84,1,8,1,1,8,2,8,7,1.5,1,1,2.375,2.375,2.875,2.75,2.5,2.5,3.5,4.125,2.25,1.875,1,1,2.25,2.125,2.25,3,16,9,17,18,12,8,8,17,25,30,72,19,15,15,13,62,27,1,0,6,1,71,41,81,22,81,58,41,21,81,71,10,20,80,31,70,1,80,2,10,0,91,79,0,20,71,30,60,15,70,11,7,24,60,64,9,74,81,14,64,16,74,15,15,16,70,75,9,45,79,22,69,20,74,9,27,16,65,60,0,66,0.41148155,0.6018355,66.169178,73.993224,0.11993465,7.5744099,6.2116978e-13,10,56.425664,72.073756,0.13359443,7.7549078e-12,7.7662751,2.8106961e-11,0.44599822,10,53.507161,76.979299,69.314718,0.57213637,0.9741523,59.609838,67.989147,3.2149187,2.9222555,7.2190278,4.7112495e-5,20.163197,36.921816,0.49362671,1.0423345,6.9340378,0.62761552,0.20768247,8.7726721,9.5410645,34.678993,91.495428,9.6092967e-10,4.6063918,180.68313,189.54476,1.162978e-9,0.28673781,0.74679982,157.73506,171.02751,1.3994361e-12,0.28673661,0.74680467,10,157.73506,175.45833,4.3182125e-12,2.0782653e-10,0.44488645,0.051750741,0.88346392,10,156.87509,183.45999,0.95791053,240.50273,244.93355,0.97399981,723.30096,726.70215,0.68951039,4.8571766,4.892704,3.9872029,9.242162,142.79624,159.80223,0.80051099,3525.0091,3547.4521,0.060903888,151.48453,165.08932
31,28.07,28.07,29.43,388,388,253,0.16016393,0.15371298,16.12,0.5,0.625,0.625,0.42,0.42,0.28,0.7487562189054725,0.7487562189054725,9.32,0,5,7,3,8,2,9,7,2.625,1.75,1,2.875,2.25,2.75,3.125,3.25,4,2.625,3.125,2.875,3.625,3.75,3,1.625,2.125,2.25,5,22,12,11,16,13,6,5,17,17,29,63,12,15,17,17,61,24,0,0,7,3,69,20,69,30,59,21,28,19,79,70,89,81,69,20,60,29,69,0,0,1,80,79,18,59,43,63,44,68,40,0,45,40,79,76,38,59,32,69,36,79,11,8,64,66,68,35,64,66,18,64,35,71,36,1,37,65,23,21,69,73,0.92227014,0.26671917,40.438269,48.262315,0.87846165,1.0137725,1.6538138,0.29805068,37.599562,53.247654,1.0400861,0.92475446,0.78134217,1.0801815,2.3729119,0.17355347,36.311079,59.783217,69.314718,0.44742955,3.4181696,41.997401,50.37671,0.68209109,0.56269433,1.3777247,10,6.3578138,23.116433,0.86380722,0.95068596,0.29717564,1.2011991,0.85276887,10,2.6488651,27.786794,91.495428,0.17770566,6.0556181,260.24821,269.10984,0.13465593,0.45640188,1.0886767,254.00338,267.29583,0.13466077,0.45639217,1.0886629,10,254.00338,271.72665,0.070314245,0.18688121,0.61918162,0.20247704,1.585992,10,250.18018,276.76508,0.87387664,336.51268,340.9435,0.97333347,368.871,372.2722,0.92671778,458.16131,459.33956,7.3687772,9.9721976,124.97844,141.98443,0.17153807,785.59214,788.13415,0.31779323,126.86581,140.4706
29,23.76,23.76,24.41,433,433,233,0.21872562,0.33578372,2.12,0.62,0.375,0.375,0.46,0.46,0.3,0.7450248756218905,0.7450248756218905,2.05,1,8,8,7,5,9,11,1,1.25,1,1.25,1,1.25,2.625,4.625,4.75,4.75,5,4.25,4.375,1,1,1,1,1.25,1.625,2,14,10,11,10,14,5,4,14,16,24,54,13,14,14,10,51,22,1,0,1,1,59,21,80,29,70,41,41,0,100,61,0,59,60,30,60,0,59,0,0,0,100,80,0,61,79,0,100,0,88,18,0,0,100,100,0,65,61,0,100,9,100,1,0,1,14,28,0,100,83,17,84,0,93,3,22,10,78,81,4,81,1.2360582,0.038328688,49.028194,56.852241,0.99783904,1.0868832,2.8258988,0.12492809,36.213565,51.861657,0.48123448,1.1181927,1.5569763,0.97651943,0.14605539,1.6897524,33.259733,56.731871,69.314718,0.14883489,10,57.888672,66.267981,0.14273093,3.5819541,1.3402313,10,43.259158,60.017777,0.14270048,0.050358288,3.8670942,3.261298,5.2209973,10,42.597569,67.735498,91.495428,1.9946633e-9,2.7796145,308.32558,317.18722,0.066080981,1.7910201e-9,2.7360503e-10,180.23473,193.52718,0.066080402,2.3444191e-10,1.2461254e-10,10,180.23473,197.95799,0.049356345,3.3064676,8.9428465e-13,1.7077152,10,10,175.43102,202.01592,0.94955847,182.22184,186.65265,0.96299695,342.24228,345.60957,0.78337109,31.831281,31.982964,5.681951,9.9893424,115.42538,132.26186,0.36711916,27.598771,27.82475,0.41350457,112.16228,125.63146
32,29.67,29.67,31.71,468,468,256,0.20536226,0.29371903,62.88,0.12,0.5,0.5,0.46,0.46,0.44,0.7450248756218905,0.7450248756218905,7.51,0,3,3,2,3,5,1,4,1.875,1,1,2,1.875,3.5,3.75,5,4.75,3.875,3.625,3,2.5,1.25,2,1.25,2.5,3,2,12,11,13,11,10,4,5,16,17,21,54,12,15,14,11,52,22,0,0,6,0,80,31,63,24,84,90,26,23,72,65,31,59,65,20,23,1,57,1,2,0,80,83,1,24,58,63,37,64,47,26,34,56,65,70,19,33,58,35,1,0,48,0,1,1,61,64,12,65,25,63,19,24,36,12,24,30,65,65,72,89,0.34430266,3.2602302,52.512648,60.336694,0.37913712,0.88719799,0.74026953,3.5182816,51.616005,67.264097,0.23955987,1.2855924,0.84730705,0.84439488,0.0032124468,10,45.999438,69.471576,69.314718,0.72179986,0.15711999,82.834906,91.214216,0.32536718,0.14265012,1.1494043,10,42.175321,58.93394,0.39187539,0.10403359,2.1159229e-8,0.12764057,10,9.0324039,35.138414,60.276342,91.495428,9.3807295e-10,3.392806,226.80176,235.66339,7.1537156e-4,0.16136991,0.66829454,195.24788,208.54033,7.1404598e-4,0.16136863,0.66829875,10,195.24788,212.97115,0.0054757479,3.4886427e-10,0.16161134,0.17822476,0.65093153,10,195.23889,221.82379,0.93976226,226.71951,231.15033,0.96859737,284.47824,287.87944,1.5031218,479.86671,548.94178,0.053813229,9.9494708,130.53803,147.54401,1.9999497,834.24296,901.43368,0.50299168,121.51909,135.12388
32,38.48,38.48,38.62,526,526,215,0.24268961,0.31157304,37.5,0.5,1,1,0.68,0.68,0.42,0.7487562189054725,0.7487562189054725,10.37,0,6,1,3,5,4,1,9,1.5,1.5,1,2.875,2.375,2.875,2.75,3.25,4,3.125,3.125,1.625,2,2,2,2,2,2,4,22,8,20,17,13,13,6,14,33,30,77,17,19,15,16,67,21,1,0,3,3,80,30,61,0,79,15,68,6,77,83,1,61,63,28,0,0,38,0,58,0,65,76,0,70,61,69,68,25,61,2,0,59,60,64,0,32,35,15,0,59,9,2,47,70,35,25,0,65,33,25,0,56,21,0,45,50,11,36,0,78,0.7928679,0.1335025,63.287297,71.111343,1.2015911,0.4897403,0.26829952,0.07579709,55.696527,71.344619,1.2314939,0.52170696,0.45814565,1.0084898,10,0.082908315,51.542304,75.014442,69.314718,1.6653218,0.021362345,33.416724,41.796033,0.82528077,2.199082,0.65109627,10,0.39198079,17.1506,0.80223661,0.63307952,2.3168629,2.5546804,1.3767414,10,0.36390542,25.501834,91.495428,0.28093158,10,268.60641,277.46804,0.18333384,0.39441488,0.21849531,184.50143,197.79388,0.18334648,0.39445219,0.21850602,10,184.50143,202.22469,0.12614134,1.1392606,0.64693733,0.050200681,1.3419257,10,163.83335,190.41825,0.95636015,197.26665,201.69746,0.98205526,511.16392,514.53121,0.84912555,4.9154667,4.0261564,3.0405396,9.9825659,110.19995,127.03643,0.59881948,74.820386,74.820387,0.18523919,110.95169,124.42087
39,41.23,41.23,47.37,355,355,183,0.15635198,0.1419811,21.88,0.5,0.375,0.375,0.42,0.42,0.44,0.7338308457711444,0.7338308457711444,8.17,0,4,2,3,2,9,1,10,1.625,1,1,2.375,2.125,3.375,3.875,3.5,4.75,4,3.5,1.75,1.125,1,1,1,1,2.625,3,21,12,18,12,12,9,9,21,27,24,72,14,18,14,15,61,24,1,0,10,1,52,30,57,60,78,80,43,14,89,75,91,76,89,13,61,0,70,0,30,0,80,100,0,80,55,81,48,64,56,0,16,67,45,16,0,90,74,55,65,35,69,1,15,18,59,42,45,74,80,77,69,5,81,1,7,10,76,55,96,72,0.27378492,3.1938896,57.12715,64.951196,0.14405783,1.6916071,3.86274,4.3101698,50.887983,66.536075,0.12503032,1.3279755,0.94137027,1.9883679,0.001400274,10,50.052895,73.525033,69.314718,0.63885822,0.36112097,75.924263,84.303573,0.36928491,0.17596877,1.1642729,10,32.920918,49.679536,0.40305283,0.11409384,0.16979864,0.074466696,10,10,27.819592,52.957521,91.495428,1.5624724e-11,2.8876972,235.72463,244.58626,1.9360441e-9,0.166401,0.89194685,224.98527,238.27772,4.6790349e-12,0.16639997,0.89194478,10,224.98527,242.70853,1.1020795e-10,1.9001467e-12,0.28895258,3.530165e-10,1.0242045,10,222.80856,249.39346,0.88972222,276.97889,281.40971,0.96985804,762.72476,766.12596,0.69439915,62.110728,62.441494,4.9275295,7.8702747,153.96055,170.96653,0.73083146,51.919504,52.231648,0.087475999,155.91776,169.52255
36,34.4,34.4,38.64,472,472,281,0.21238069,0.27992717,12.88,0.38,0.5,0.5,0.52,0.52,0.36,0.743781094527363,0.743781094527363,7.01,1,6,4,5,8,7,8,4,2.75,2,1.25,2.625,3.5,3.75,3.625,3.25,4.5,3.375,3.125,2,3.25,2.75,3.25,1.875,2.625,2.75,6,26,11,15,13,12,9,5,16,24,25,65,18,17,17,15,67,27,1,0,5,0,85,83,71,22,80,13,8,10,70,56,76,46,70,46,18,26,69,19,13,9,30,60,28,30,40,41,55,59,46,46,42,40,60,61,42,41,60,41,58,13,41,41,6,18,55,65,33,65,57,46,57,40,55,31,23,35,45,36,29,74,0.95453102,0.2045105,41.926337,49.750383,1.0196302,0.79837446,0.53358333,0.31524036,35.597973,51.246065,0.67169058,1.3461175,0.94315019,0.74072095,0.025298758,1.6179881,32.907055,56.379193,69.314718,1.7682369,0.0058424486,48.617843,56.997153,0.29586939,0.15864011,0.51947614,10,39.400189,56.158808,0.32238666,0.57207556,0.034286495,1.0119326,0.10689971,8.832553,39.126841,64.26477,91.495428,1.0500378e-9,3.1268879,273.43946999999997,282.3011,0.0072714141,0.13274484,0.61012203,231.17538,244.46784,0.0072673727,0.13273795,0.61011801,10,231.17538,248.89865,1.0458301e-12,2.1043092,0.35260336,1.7588477,10,4.3425183,230.06958,256.65448,0.93280031,249.27443,253.70525,0.95378925,607.66106,611.06226,1.8446038,6.8226447,7.1887245,0.10866751,6.7307196,152.1018,169.10778,0.33478225,270.20309,272.15318,0.1640711,153.30162,166.90641
32,33.93,33.93,33.26,435,435,323,0.19838255,0.2691031,17.38,0.5,0.75,0.75,0.44,0.44,0.38,0.7375621890547265,0.7375621890547265,7.53,0,3,3,5,4,6,2,3,2.125,1.5,1,2,2.625,3.375,3.25,4.25,3.25,3.5,4,2,2.5,1.75,1.5,1.5,2.5,3.625,4,18,8,12,13,9,9,6,14,21,22,57,16,18,15,15,64,28,0,0,7,3,70,66,74,39,66,23,25,69,87,70,89,40,40,67,61,33,55,22,39,31,86,93,80,71,67,71,62,19,59,14,23,29,94,92,62,42,67,59,67,19,65,16,17,26,56,58,76,66,63,64,63,35,66,22,30,22,36,32,74,77,1.1252919,0.10588098,38.921424,46.74547,0.72487295,1.4063624,0.85973799,0.63818181,36.569832,52.217924,0.24608918,1.1943185,1.7275548,1.5442255,0.0046630581,10,35.365642,58.83778,69.314718,0.41338205,1.7180698,67.600058,75.979368,0.7052355,0.57818413,1.7624428,4.596512,14.653951,31.41257,0.78013845,0.54951911,0.90403727,0.47706442,6.1833834,10,6.2674778,31.405406,91.495428,0.033665091,3.186161,303.97275,312.83438,0.059665332,0.17383057,0.6052529,263.31702,276.60947,0.059675649,0.17385049,0.60523981,10,263.31702,281.04029,0.0049987898,0.19581525,0.18794616,0.060394792,1.0460669,10,259.07235,285.65725,0.91386849,279.41384,283.84466,0.98265327,514.65275,518.05394,0.67563412,7.589709,5.6630748,9.4262412,9.8749492,154.8683,171.87429,0.46581498,172.59768,172.59768,0.12507422,165.92999,179.53478
28,36.7,36.7,39.47,432,432,210,0.2043176,0.25636142,17.25,0.5,0.625,0.625,0.44,0.44,0.4,0.767412935323383,0.767412935323383,7.75,1,5,1,1,1,1,1,1,1,1,1,1,1.375,2.625,3.75,3,4,3.25,4.125,2.5,1.5,2.5,1.25,1.625,1.75,3,1,6,10,13,14,13,8,5,15,21,27,63,11,16,15,12,54,27,1,0,5,1,60,50,41,53,31,48,59,30,52,69,53,49,53,60,53,59,30,11,21,0,89,91,0,53,29,60,49,60,53,8,49,53,65,65,0,53,52,30,48,40,49,11,21,59,49,50,0,54,49,25,29,57,39,0,49,54,0,30,0,67,0.93194744,0.10573349,57.28702,65.111066,1.2591531,0.67234607,1.1963709,0.030375594,55.542438,71.19053,1.3994291,1.162809,0.72860003,0.6343362,4.0267545,0.015038187,55.255564,78.727702,69.314718,1.398785,0.080894265,29.695992,38.075301,0.49604787,0.68962643,0.6839506,10,12.26908,29.027699,0.4925575,0.59326366,0.65764774,2.9663952,0.26661693,10,11.880414,37.018342,91.495428,1.4761503e-9,3.0650217,270.55639,279.41802,1.7182994e-9,0.10212219,0.5180926,206.65102,219.94347,7.5162099e-13,0.10212279,0.51809384,10,206.65102,224.37429,2.0544677e-12,3.9591771,0.31308357,1.4955057,10,4.6989083,205.79631,232.38121,0.93709563,216.57013,221.00095,0.97716894,476.81304,480.21424,1.1682733,163.65305,163.76112,1.0919212,9.9708543,121.83191,138.8379,0.33724398,1273.5087,1278.5801,0.20241431,127.47527,141.08006
32,28.53,28.53,30.91,228,228,130,0.13199686,0.12827681,7.12,0.5,0.625,0.625,0.38,0.38,0.58,0.732587064676617,0.732587064676617,9.48,1,9,8,7,7,8,7,9,1.375,1.75,1,1.75,2.625,2.5,4.25,3.5,5,3.875,3.5,3.125,1.375,1.25,1,1.625,2.25,1.5,5,27,12,15,14,9,6,4,16,21,23,60,15,17,13,14,59,21,1,0,3,2,79,38,75,15,75,20,20,18,93,64,87,41,60,28,14,16,55,11,52,0,69,96,8,27,71,57,62,10,59,0,10,0,69,100,19,24,79,60,53,9,52,0,0,0,81,90,10,61,64,55,62,0,79,1,0,0,86,69,27,72,6.1997907e-10,2.2911142,66.672557,74.496603,1.734351,0.47016484,10,4.0618486e-4,59.913327,75.561419,0.53744387,1.8437419,6.4974137e-10,0.5300719,0.0041413614,0.88505312,49.10489,72.577028,69.314718,0.40091562,2.6146861,58.13884,66.518149,0.38700883,0.39456101,1.12505,5.5019761,46.985853,63.744472,0.30157964,0.55713686,0.66152451,9.0266683e-12,0.32967132,9.5824541,44.48141,69.619338,91.495428,0.45923205,9.6770864,271.52332,280.38495,0.18012127,1.0555851e-9,0.055625866,192.60201,205.89446,0.18011931,3.7618797e-11,0.055628982,10,192.60201,210.32528,0.15587355,0.64724374,4.5893844e-11,2.2990854e-9,0.19066232,10,191.80349,218.38839,0.87023132,202.2384,206.66921,0.95776063,356.29554,359.69674,1.6848718,88.022937,90.533678,0.20005554,9.4382329,103.62274,120.62872,0.41093277,256.58666,260.89979,0.67973203,101.98468,115.58947
34,43.57,43.57,50.33,410,410,262,0.19402147,0.23054884,14.88,0.5,0.625,0.625,0.36,0.36,0.32,0.752487562189055,0.752487562189055,8.73,1,6,8,3,7,4,6,4,1.125,1.5,2,2.375,2.75,3.125,2.875,3.25,3.25,3.5,2.5,1.875,2.375,2,2.25,1.75,3.375,3,3,16,10,12,15,11,6,4,14,18,26,58,16,18,16,15,65,23,1,0,4,3,83,21,65,10,81,10,15,16,90,79,70,25,79,40,70,0,79,0,10,0,85,79,0,40,60,60,56,55,59,0,21,60,65,55,0,60,69,21,59,11,64,0,9,0,60,55,0,65,40,45,55,55,65,0,0,60,64,60,10,74,1.2989793,0.020996343,55.460421,63.284467,1.1823382,1.0491548,3.2389744,0.030244344,45.357449,61.005541,0.85483864,1.3351842,0.91010922,1.0556049,0.27438883,0.1918217,44.362614,67.834752,69.314718,0.38117404,1.794157,70.592205,78.971514,0.49455845,0.41801701,1.4960472,5.4691194,29.135434,45.894053,0.38278484,0.21567776,0.78343356,0.015585335,4.9029599,10,26.715532,51.85346,91.495428,6.0974059e-10,2.722242,299.65453,308.51616,1.6588375e-9,0.081187109,0.57905151,257.3335,270.62596,1.3866297e-10,0.34735077,1.1876322e-9,3.7506503,257.05909,274.78236,0.013127224,1.1433632e-11,0.14862005,5.2134279,0.12261413,5.2117164,256.72081,283.30571,0.91313828,265.09987,269.53069,0.96755486,494.12265,497.52384,1.1218992,694.67358,703.43088,0.79143253,9.9860502,125.70272,142.70871,0.76921054,1342.2626,1358.8418,0.17280527,127.30445,140.90924
35,36.83,36.83,33.24,485,485,254,0.20867791,0.24327852,6.12,0,0.25,0.25,0.52,0.52,0.4,0.7300995024875621,0.7300995024875621,7.16,1,8,7,7,5,9,2,4,2,1,1,2,2.625,3.5,3.875,5,4.75,4,4.625,2.5,2.375,1,1,1,2.125,3.125,4,19,11,17,18,15,10,7,18,27,33,78,18,18,12,12,60,29,0,0,4,1,53,20,82,61,70,74,44,28,31,69,65,80,70,19,88,11,89,8,15,8,55,45,5,89,26,75,40,88,77,87,13,95,67,69,87,32,19,87,36,100,83,75,30,77,22,0,100,89,84,72,99,13,100,15,17,29,81,78,93,27,0.87297977,0.10002165,61.644229,69.468275,0.9242984,5.8798848,1.6632576,0.040802258,54.886391,70.534483,0.45380515,1.1775467,10,3.431972,0.050043458,0.50425166,52.478035,75.950173,69.314718,0.11958923,5.0930068,74.852251,83.23156,0.24990584,2.7042527,7.9701314,0.44605843,48.323095,65.081714,0.072767515,0.48368953,1.6754642,3.0539863,0.16956431,5.8801132,46.204035,71.341964,91.495428,0.17456113,7.1677924,231.11145,239.97308,0.071955478,0.31101463,0.7298634,206.28724,219.57969,0.071934238,0.31098392,0.72987625,10,206.28724,224.01051,0.061809955,0.21781976,0.26518717,0.46125849,0.98964093,10,205.37379,231.95869,0.93091249,261.85376,266.28457,0.99166674,370.13206,373.53326,0.49501459,6.5467302,5.3506061,9.7993486,8.3085872,148.25382,165.2598,0.93069803,126.58845,126.58845,0.063894367,151.57126,165.17605
